2025-07-10 04:47:27 | 1|2|000000
2025-07-10 04:47:27 | 2|2|000000
2025-07-10 04:47:27 | 1|1|000000
2025-07-10 04:47:27 | 1|0|000000
2025-07-10 04:47:27 | 1|4|000000
2025-07-10 04:47:27 | 1|3|000000
2025-07-10 04:47:32 | 3|2|000000
2025-07-10 04:47:32 | 2|1|000000
2025-07-10 04:47:40 | 3|1|000000
2025-07-10 04:47:40 | 2|0|000000
2025-07-10 04:47:49 | 3|0|000000
2025-07-10 04:47:49 | 2|4|000000
2025-07-10 04:47:50 | 3|4|000000
2025-07-10 04:47:50 | 2|3|000000
2025-07-10 04:47:55 | 3|3|000000
